date,p,T,Tpot,Tdew,VPmax,VPact,VPdef
10/17/2020 6:20,992.06,6.74,280.52,6.71,9.85,9.83,0.02
10/17/2020 6:30,992.05,6.7,280.49,6.69,9.82,9.81,0.01
10/17/2020 6:40,992.03,6.69,280.48,6.69,9.82,9.82,0
10/17/2020 6:50,992.05,6.68,280.47,6.68,9.81,9.81,0
10/17/2020 7:00,992.07,6.76,280.55,6.76,9.86,9.86,0
10/17/2020 7:10,992.15,6.84,280.62,6.83,9.92,9.91,0.01
10/17/2020 7:20,992.24,6.85,280.63,6.84,9.93,9.92,0.01
10/17/2020 7:30,992.26,6.91,280.68,6.82,9.96,9.9,0.06
10/17/2020 7:40,992.3,6.96,280.73,6.81,10,9.9,0.1
10/17/2020 7:50,992.32,6.94,280.71,6.81,9.99,9.9,0.09
10/17/2020 8:00,992.37,6.9,280.66,6.88,9.96,9.95,0.01
10/17/2020 8:10,992.4,6.98,280.74,6.89,10.01,9.95,0.06
10/17/2020 8:20,992.4,7.03,280.79,6.94,10.04,9.98,0.06
10/17/2020 8:30,992.45,7.29,281.04,6.99,10.23,10.02,0.2
10/17/2020 8:40,992.46,7.3,281.06,6.95,10.24,9.99,0.25
10/17/2020 8:50,992.41,7.36,281.12,7,10.28,10.03,0.25
10/17/2020 9:00,992.42,7.43,281.19,7.03,10.33,10.05,0.28
10/17/2020 9:10,992.42,7.47,281.23,7.03,10.36,10.05,0.31
10/17/2020 9:20,992.41,7.54,281.3,7.05,10.4,10.06,0.34
10/17/2020 9:30,992.44,7.6,281.36,6.9,10.45,9.96,0.49
10/17/2020 9:40,992.46,7.74,281.49,6.94,10.55,9.99,0.56
10/17/2020 9:50,992.48,7.8,281.55,6.89,10.59,9.95,0.64
10/17/2020 10:00,992.53,7.69,281.44,6.76,10.51,9.86,0.65
10/17/2020 10:10,992.56,7.65,281.4,6.77,10.49,9.87,0.62
10/17/2020 10:20,992.58,7.63,281.38,6.78,10.47,9.88,0.6
10/17/2020 10:30,992.54,7.72,281.47,6.76,10.53,9.86,0.67
10/17/2020 10:40,992.51,7.94,281.7,7.05,10.7,10.06,0.63
10/17/2020 10:50,992.54,7.81,281.57,7.03,10.6,10.05,0.55
10/17/2020 11:00,992.57,7.65,281.4,7.14,10.48,10.13,0.36
10/17/2020 11:10,992.6,7.61,281.36,7.09,10.46,10.09,0.37
10/17/2020 11:20,992.65,7.61,281.35,7.03,10.46,10.05,0.41
10/17/2020 11:30,992.66,7.56,281.3,6.98,10.42,10.01,0.41
10/17/2020 11:40,992.67,7.67,281.41,7.15,10.5,10.13,0.37
10/17/2020 11:50,992.62,7.68,281.43,7.21,10.51,10.17,0.34
10/17/2020 12:00,992.57,7.6,281.35,7.24,10.45,10.2,0.25
10/17/2020 12:10,992.58,7.64,281.39,7.14,10.48,10.12,0.36
10/17/2020 12:20,992.56,7.75,281.5,7.19,10.56,10.16,0.4
10/17/2020 12:30,992.48,8.02,281.78,7.48,10.75,10.37,0.39
10/17/2020 12:40,992.36,8.18,281.95,7.37,10.87,10.28,0.59
10/17/2020 12:50,992.38,7.98,281.74,7.27,10.72,10.22,0.5
10/17/2020 13:00,992.34,7.83,281.6,7.49,10.62,10.37,0.24
10/17/2020 13:10,992.26,7.75,281.52,7.51,10.56,10.39,0.17
10/17/2020 13:20,992.19,7.93,281.71,7.68,10.69,10.51,0.18
10/17/2020 13:30,992.23,8.03,281.81,7.54,10.76,10.41,0.36
10/17/2020 13:40,992.22,7.8,281.57,7.5,10.59,10.38,0.21
10/17/2020 13:50,992.18,7.71,281.49,7.49,10.53,10.37,0.16
10/17/2020 14:00,992.21,7.66,281.44,7.35,10.49,10.27,0.22
10/17/2020 14:10,992.18,7.62,281.4,7.38,10.46,10.29,0.17
10/17/2020 14:20,992.2,7.57,281.35,7.45,10.42,10.34,0.08
10/17/2020 14:30,992.28,7.55,281.33,7.41,10.42,10.31,0.1
10/17/2020 14:40,992.35,7.53,281.29,7.36,10.4,10.28,0.11
10/17/2020 14:50,992.35,7.49,281.25,7.37,10.37,10.28,0.08
10/17/2020 15:00,992.34,7.53,281.3,7.43,10.4,10.33,0.07
10/17/2020 15:10,992.38,7.55,281.31,7.39,10.41,10.3,0.11
10/17/2020 15:20,992.38,7.54,281.31,7.54,10.41,10.41,0
10/17/2020 15:30,992.33,7.51,281.28,7.51,10.39,10.39,0
10/17/2020 15:40,992.29,7.57,281.34,7.57,10.42,10.42,0
10/17/2020 15:50,992.3,7.65,281.42,7.56,10.48,10.42,0.06
10/17/2020 16:00,992.2,7.71,281.49,7.59,10.53,10.44,0.08
10/17/2020 16:10,992.18,7.74,281.52,7.68,10.55,10.51,0.04
10/17/2020 16:20,992.17,7.81,281.59,7.72,10.6,10.53,0.06
10/17/2020 16:30,992.16,7.77,281.55,7.68,10.57,10.51,0.06
10/17/2020 16:40,992.18,7.76,281.54,7.59,10.56,10.44,0.12
10/17/2020 16:50,992.18,7.76,281.54,7.44,10.56,10.34,0.22
10/17/2020 17:00,992.28,7.76,281.53,7.46,10.56,10.35,0.21
10/17/2020 17:10,992.33,7.75,281.52,7.56,10.56,10.42,0.14
10/17/2020 17:20,992.4,7.72,281.48,7.54,10.53,10.4,0.13
10/17/2020 17:30,992.42,7.68,281.44,7.5,10.5,10.38,0.13
10/17/2020 17:40,992.42,7.59,281.35,7.47,10.44,10.36,0.08
10/17/2020 17:50,992.53,7.51,281.26,7.32,10.39,10.25,0.14
10/17/2020 18:00,992.58,7.55,281.3,7.3,10.41,10.24,0.18
10/17/2020 18:10,992.65,7.53,281.27,7.31,10.4,10.24,0.16
10/17/2020 18:20,992.69,7.55,281.29,7.35,10.42,10.27,0.15
10/17/2020 18:30,992.76,7.48,281.22,7.35,10.37,10.27,0.09
10/17/2020 18:40,992.85,7.41,281.13,7.31,10.31,10.24,0.07
10/17/2020 18:50,992.9,7.42,281.14,7.24,10.32,10.2,0.12
10/17/2020 19:00,992.96,7.39,281.11,7.24,10.3,10.2,0.1
10/17/2020 19:10,993.03,7.34,281.06,7.26,10.27,10.21,0.06
10/17/2020 19:20,993.06,7.33,281.03,7.28,10.25,10.22,0.03
10/17/2020 19:30,993.11,7.34,281.05,7.33,10.27,10.26,0.01
10/17/2020 19:40,993.12,7.39,281.09,7.39,10.3,10.3,0
10/17/2020 19:50,993.06,7.43,281.14,7.43,10.33,10.33,0
10/17/2020 20:00,993.04,7.41,281.12,7.41,10.31,10.31,0
10/17/2020 20:10,993.11,7.39,281.09,7.39,10.3,10.3,0
10/17/2020 20:20,993.16,7.48,281.19,7.48,10.37,10.37,0
10/17/2020 20:30,993.15,7.53,281.23,7.53,10.4,10.4,0
10/17/2020 20:40,993.13,7.5,281.2,7.49,10.37,10.37,0
10/17/2020 20:50,993.18,7.46,281.16,7.46,10.35,10.35,0
10/17/2020 21:00,993.21,7.46,281.16,7.46,10.35,10.35,0
10/17/2020 21:10,993.18,7.44,281.14,7.44,10.34,10.34,0
10/17/2020 21:20,993.17,7.4,281.1,7.4,10.31,10.31,0
10/17/2020 21:30,993.24,7.39,281.08,7.39,10.3,10.3,0
10/17/2020 21:40,993.3,7.44,281.13,7.38,10.34,10.3,0.04
10/17/2020 21:50,993.29,7.57,281.26,7.46,10.43,10.35,0.08
10/17/2020 22:00,993.26,7.48,281.17,7.39,10.36,10.3,0.06
10/17/2020 22:10,993.24,7.4,281.09,7.35,10.3,10.27,0.03
10/17/2020 22:20,993.28,7.36,281.05,7.32,10.28,10.25,0.03
10/17/2020 22:30,993.27,7.35,281.04,7.32,10.27,10.25,0.02
10/17/2020 22:40,993.24,7.39,281.08,7.31,10.3,10.24,0.05
10/17/2020 22:50,993.2,7.38,281.08,7.35,10.3,10.27,0.02
10/17/2020 23:00,993.18,7.43,281.12,7.37,10.32,10.28,0.04
10/17/2020 23:10,993.14,7.38,281.09,7.35,10.29,10.27,0.02
10/17/2020 23:20,993.15,7.34,281.04,7.34,10.27,10.27,0
10/17/2020 23:30,993.19,7.35,281.04,7.35,10.27,10.27,0
10/17/2020 23:40,993.22,7.37,281.07,7.36,10.29,10.28,0.01
10/17/2020 23:50,993.17,7.4,281.1,7.33,10.31,10.26,0.05
10/18/2020 0:00,993.2,7.42,281.11,7.3,10.32,10.23,0.08
10/18/2020 0:10,993.24,7.42,281.11,7.26,10.32,10.21,0.11
10/18/2020 0:20,993.21,7.41,281.11,7.25,10.31,10.2,0.11
10/18/2020 0:30,993.22,7.37,281.07,7.28,10.29,10.22,0.06
10/18/2020 0:40,993.24,7.38,281.07,7.22,10.29,10.18,0.11
10/18/2020 0:50,993.19,7.47,281.17,7.34,10.36,10.27,0.09
10/18/2020 1:00,993.21,7.31,281.01,7.31,10.25,10.25,0
10/18/2020 1:10,993.15,7.36,281.06,7.21,10.28,10.17,0.1
10/18/2020 1:20,993.14,7.27,280.97,7.14,10.22,10.12,0.09
10/18/2020 1:30,993.22,7.11,280.81,7.05,10.1,10.06,0.04
10/18/2020 1:40,993.32,7.14,280.83,6.83,10.13,9.91,0.21
10/18/2020 1:50,993.34,7.12,280.8,6.75,10.11,9.86,0.25
10/18/2020 2:00,993.35,7.02,280.7,6.77,10.04,9.87,0.17
10/18/2020 2:10,993.37,7,280.68,6.76,10.02,9.86,0.16
10/18/2020 2:20,993.28,7,280.69,6.79,10.03,9.89,0.14
10/18/2020 2:30,993.19,6.96,280.66,6.82,10,9.9,0.1
10/18/2020 2:40,993.2,7.02,280.72,6.8,10.04,9.89,0.15
10/18/2020 2:50,993.2,7.04,280.74,6.78,10.06,9.88,0.18
10/18/2020 3:00,993.19,7.12,280.82,6.74,10.11,9.85,0.26
10/18/2020 3:10,993.18,7.17,280.87,6.74,10.15,9.85,0.29
10/18/2020 3:20,993.21,7.15,280.84,6.75,10.13,9.86,0.27
10/18/2020 3:30,993.21,7.13,280.83,6.75,10.12,9.86,0.26
10/18/2020 3:40,993.24,7.04,280.73,6.82,10.05,9.9,0.15
10/18/2020 3:50,993.26,7.02,280.71,6.77,10.04,9.87,0.17
10/18/2020 4:00,993.28,7.12,280.81,6.62,10.11,9.77,0.34
10/18/2020 4:10,993.24,7.17,280.87,6.56,10.15,9.73,0.42
10/18/2020 4:20,993.22,7.15,280.84,6.55,10.13,9.72,0.41
10/18/2020 4:30,993.22,7.16,280.85,6.52,10.14,9.7,0.44
10/18/2020 4:40,993.23,7.18,280.87,6.46,10.15,9.66,0.49
10/18/2020 4:50,993.26,7.2,280.89,6.45,10.16,9.65,0.51
10/18/2020 5:00,993.31,7.2,280.89,6.42,10.16,9.64,0.53
10/18/2020 5:10,993.37,7.21,280.89,6.39,10.17,9.61,0.56
10/18/2020 5:20,993.33,7.19,280.87,6.38,10.16,9.61,0.55
10/18/2020 5:30,993.35,7.19,280.87,6.35,10.16,9.59,0.57
10/18/2020 5:40,993.41,7.21,280.89,6.31,10.17,9.56,0.61
10/18/2020 5:50,993.38,7.17,280.85,6.32,10.14,9.57,0.58
10/18/2020 6:00,993.38,7.13,280.81,6.31,10.11,9.56,0.56
10/18/2020 6:10,993.44,7.1,280.78,6.26,10.1,9.53,0.57
10/18/2020 6:20,993.47,7.11,280.78,6.23,10.1,9.51,0.6
10/18/2020 6:30,993.54,7.07,280.74,6.23,10.08,9.51,0.56
10/18/2020 6:40,993.62,7.01,280.68,6.27,10.04,9.53,0.5
10/18/2020 6:50,993.61,6.95,280.62,6.25,9.99,9.52,0.47
10/18/2020 7:00,993.67,6.9,280.56,6.25,9.96,9.52,0.44
10/18/2020 7:10,993.81,6.91,280.55,6.22,9.96,9.51,0.46
10/18/2020 7:20,993.95,6.95,280.59,6.22,9.99,9.5,0.49
10/18/2020 7:30,994.07,7.02,280.64,6.18,10.04,9.48,0.56
10/18/2020 7:40,994.17,7.05,280.67,6.23,10.06,9.51,0.55
10/18/2020 7:50,994.21,7.1,280.72,6.27,10.1,9.53,0.57
10/18/2020 8:00,994.23,7.19,280.81,6.26,10.16,9.53,0.63
10/18/2020 8:10,994.28,7.31,280.92,6.2,10.25,9.49,0.76
10/18/2020 8:20,994.31,7.42,281.03,6.2,10.32,9.49,0.84
10/18/2020 8:30,994.4,7.57,281.17,6.23,10.42,9.51,0.92
10/18/2020 8:40,994.44,7.65,281.25,6.17,10.49,9.47,1.02
10/18/2020 8:50,994.52,7.75,281.34,6.14,10.56,9.45,1.11
10/18/2020 9:00,994.56,7.84,281.42,6.17,10.62,9.47,1.15
10/18/2020 9:10,994.57,7.92,281.51,6.13,10.68,9.44,1.24
10/18/2020 9:20,994.57,7.99,281.58,6.11,10.73,9.43,1.3
10/18/2020 9:30,994.59,8.06,281.65,6,10.78,9.36,1.42
10/18/2020 9:40,994.56,8.11,281.7,5.93,10.82,9.32,1.5
10/18/2020 9:50,994.53,8.19,281.78,5.93,10.88,9.31,1.57
10/18/2020 10:00,994.58,8.34,281.93,5.96,10.99,9.33,1.66
10/18/2020 10:10,994.65,8.5,282.08,5.98,11.11,9.34,1.77
10/18/2020 10:20,994.67,8.6,282.18,6.09,11.19,9.42,1.77
10/18/2020 10:30,994.74,8.73,282.31,6.1,11.28,9.42,1.86
10/18/2020 10:40,994.83,8.86,282.43,6.16,11.38,9.46,1.92
10/18/2020 10:50,994.86,8.96,282.53,6.2,11.46,9.49,1.97
10/18/2020 11:00,994.85,9.1,282.67,6.23,11.57,9.51,2.06
10/18/2020 11:10,994.82,9.28,282.85,6.29,11.71,9.55,2.17
10/18/2020 11:20,994.76,9.64,283.21,6.23,12,9.51,2.49
10/18/2020 11:30,994.75,9.56,283.14,6.12,11.94,9.44,2.5
10/18/2020 11:40,994.66,9.66,283.24,6.29,12.02,9.55,2.47
10/18/2020 11:50,994.62,9.61,283.2,6.22,11.98,9.5,2.48
10/18/2020 12:00,994.52,9.54,283.13,5.98,11.92,9.34,2.57
10/18/2020 12:10,994.41,9.51,283.11,6.07,11.9,9.4,2.49
10/18/2020 12:20,994.35,9.59,283.2,6,11.96,9.36,2.6
10/18/2020 12:30,994.34,9.77,283.38,5.9,12.11,9.29,2.81
10/18/2020 12:40,994.34,9.82,283.43,5.82,12.15,9.24,2.9
10/18/2020 12:50,994.31,9.72,283.33,5.56,12.06,9.08,2.99
10/18/2020 13:00,994.27,10,283.62,5.14,12.29,8.82,3.48
10/18/2020 13:10,994.27,9.89,283.51,4.93,12.2,8.69,3.52
10/18/2020 13:20,994.25,9.8,283.42,4.91,12.13,8.67,3.46
10/18/2020 13:30,994.22,9.99,283.61,5.05,12.29,8.76,3.53
10/18/2020 13:40,994.17,10.16,283.78,4.87,12.43,8.65,3.78
10/18/2020 13:50,994.19,10.42,284.04,4.68,12.64,8.54,4.11
10/18/2020 14:00,994.18,10.38,284,4.53,12.61,8.45,4.16
10/18/2020 14:10,994.1,10.35,283.98,4.48,12.59,8.42,4.17
10/18/2020 14:20,993.98,11.19,284.83,4.85,13.31,8.64,4.67
10/18/2020 14:30,993.92,11.37,285.02,4.33,13.47,8.33,5.14
10/18/2020 14:40,993.9,11.54,285.19,4.22,13.62,8.26,5.36
10/18/2020 14:50,993.9,11.55,285.2,4.22,13.63,8.26,5.37
10/18/2020 15:00,993.89,11.05,284.7,4.1,13.19,8.19,4.99
10/18/2020 15:10,993.89,11.28,284.93,4.18,13.39,8.24,5.15
10/18/2020 15:20,993.81,10.98,284.64,4.37,13.13,8.35,4.78
10/18/2020 15:30,993.77,10.7,284.36,4.18,12.88,8.24,4.64
10/18/2020 15:40,993.72,10.51,284.17,4.28,12.72,8.3,4.42
10/18/2020 15:50,993.67,10.4,284.07,4.46,12.63,8.41,4.22
10/18/2020 16:00,993.75,10.2,283.86,4.67,12.46,8.53,3.93
10/18/2020 16:10,993.8,10.06,283.71,4.76,12.34,8.59,3.76
10/18/2020 16:20,993.82,9.98,283.63,4.82,12.28,8.62,3.66
10/18/2020 16:30,993.82,9.83,283.48,4.6,12.15,8.49,3.67
10/18/2020 16:40,993.91,9.71,283.35,4.39,12.06,8.36,3.69
10/18/2020 16:50,993.98,9.64,283.28,4.45,12,8.4,3.6
10/18/2020 17:00,994.01,9.55,283.19,4.41,11.93,8.37,3.55
10/18/2020 17:10,994.13,9.52,283.15,4.35,11.9,8.34,3.57
10/18/2020 17:20,994.26,9.45,283.07,4.43,11.85,8.39,3.46
10/18/2020 17:30,994.37,9.36,282.97,4.57,11.78,8.47,3.31
10/18/2020 17:40,994.46,9.25,282.85,4.72,11.69,8.56,3.13
10/18/2020 17:50,994.57,9.16,282.75,4.77,11.62,8.59,3.03
10/18/2020 18:00,994.69,9.12,282.7,4.77,11.59,8.59,3
10/18/2020 18:10,994.73,9.09,282.67,4.86,11.56,8.64,2.92
10/18/2020 18:20,994.8,9.09,282.66,4.98,11.56,8.72,2.85
10/18/2020 18:30,994.86,9,282.57,5,11.49,8.73,2.77
10/18/2020 18:40,994.83,8.93,282.5,4.99,11.44,8.73,2.71
10/18/2020 18:50,994.76,8.87,282.44,5,11.39,8.73,2.67
10/18/2020 19:00,994.87,8.83,282.4,4.96,11.36,8.71,2.66
10/18/2020 19:10,994.89,8.85,282.41,4.92,11.38,8.68,2.69
10/18/2020 19:20,994.9,8.83,282.39,4.88,11.36,8.66,2.71
10/18/2020 19:30,994.9,8.77,282.33,4.98,11.32,8.72,2.6
10/18/2020 19:40,994.84,8.72,282.29,4.95,11.28,8.7,2.58
10/18/2020 19:50,994.8,8.72,282.29,4.95,11.28,8.7,2.58
10/18/2020 20:00,994.78,8.7,282.27,4.96,11.26,8.71,2.56
10/18/2020 20:10,994.86,8.68,282.25,5.06,11.25,8.77,2.48
10/18/2020 20:20,994.94,8.63,282.19,5.01,11.21,8.73,2.48
10/18/2020 20:30,994.93,8.6,282.16,5.05,11.19,8.76,2.42
10/18/2020 20:40,994.88,8.56,282.12,5.06,11.16,8.77,2.39
10/18/2020 20:50,994.89,8.58,282.14,5.02,11.17,8.74,2.43
10/18/2020 21:00,995,8.55,282.1,5.06,11.15,8.77,2.38
10/18/2020 21:10,995.13,8.54,282.08,5.03,11.14,8.75,2.4
10/18/2020 21:20,995.23,8.68,282.22,4.92,11.25,8.68,2.57
10/18/2020 21:30,995.25,8.66,282.19,4.97,11.23,8.71,2.52
10/18/2020 21:40,995.28,8.56,282.09,5.08,11.16,8.78,2.37
10/18/2020 21:50,995.34,8.46,281.99,5.11,11.08,8.8,2.28
10/18/2020 22:00,995.41,8.43,281.95,5.17,11.06,8.83,2.22
10/18/2020 22:10,995.49,8.47,281.98,5.11,11.09,8.8,2.29
10/18/2020 22:20,995.5,8.64,282.15,5.12,11.22,8.8,2.41
10/18/2020 22:30,995.52,8.52,282.03,5.26,11.13,8.89,2.24
10/18/2020 22:40,995.55,8.39,281.9,5.28,11.03,8.9,2.13
10/18/2020 22:50,995.6,8.44,281.95,5.03,11.06,8.75,2.32
10/18/2020 23:00,995.64,8.47,281.97,4.95,11.09,8.7,2.39
10/18/2020 23:10,995.61,8.4,281.9,5.08,11.03,8.78,2.26
10/18/2020 23:20,995.59,8.22,281.73,5.2,10.9,8.85,2.05
10/18/2020 23:30,995.5,8.19,281.7,5.24,10.88,8.88,2
10/18/2020 23:40,995.56,8.26,281.77,5.11,10.93,8.8,2.13
10/18/2020 23:50,995.61,8.33,281.83,5.09,10.98,8.78,2.2
10/19/2020 0:00,995.61,8.31,281.81,5.13,10.97,8.81,2.16
10/19/2020 0:10,995.69,8.31,281.81,5.22,10.97,8.86,2.11
10/19/2020 0:20,995.73,8.35,281.85,5.31,11,8.92,2.08
10/19/2020 0:30,995.78,8.13,281.62,5.55,10.83,9.07,1.77
10/19/2020 0:40,995.79,8.05,281.54,5.47,10.77,9.02,1.76
10/19/2020 0:50,995.75,8.09,281.58,5.39,10.8,8.97,1.84
10/19/2020 1:00,995.75,8.13,281.62,5.43,10.83,8.99,1.84
10/19/2020 1:10,995.76,8.23,281.72,5.56,10.91,9.08,1.83
10/19/2020 1:20,995.77,8.03,281.52,5.6,10.76,9.1,1.66
10/19/2020 1:30,995.77,7.86,281.35,5.67,10.63,9.15,1.49
10/19/2020 1:40,995.8,7.74,281.23,5.72,10.55,9.18,1.37
10/19/2020 1:50,995.79,7.7,281.18,5.68,10.52,9.15,1.37
10/19/2020 2:00,995.77,7.68,281.17,5.69,10.51,9.16,1.34
10/19/2020 2:10,995.77,7.7,281.19,5.73,10.52,9.18,1.34
10/19/2020 2:20,995.73,7.77,281.26,5.75,10.57,9.2,1.37
10/19/2020 2:30,995.77,7.7,281.19,5.91,10.52,9.3,1.22
10/19/2020 2:40,995.81,7.56,281.05,5.94,10.42,9.32,1.1
10/19/2020 2:50,995.77,7.5,280.99,5.96,10.38,9.33,1.05
10/19/2020 3:00,995.71,7.49,280.99,6.03,10.37,9.37,1
10/19/2020 3:10,995.69,7.47,280.96,6.05,10.35,9.39,0.96
10/19/2020 3:20,995.69,7.41,280.9,6.1,10.31,9.42,0.89
10/19/2020 3:30,995.72,7.37,280.87,6.07,10.29,9.4,0.88
10/19/2020 3:40,995.71,7.33,280.82,6.2,10.26,9.49,0.77
10/19/2020 3:50,995.74,7.42,280.91,6.21,10.32,9.49,0.83
10/19/2020 4:00,995.75,7.38,280.87,6.2,10.29,9.49,0.8
10/19/2020 4:10,995.83,7.24,280.72,6.2,10.19,9.49,0.7
10/19/2020 4:20,995.89,7.18,280.66,6.33,10.15,9.57,0.58
10/19/2020 4:30,995.91,7.2,280.67,6.39,10.16,9.61,0.55
10/19/2020 4:40,995.93,7.18,280.65,6.37,10.15,9.6,0.55
10/19/2020 4:50,995.95,7.27,280.75,6.42,10.22,9.63,0.58
10/19/2020 5:00,996.02,7.13,280.6,6.48,10.12,9.67,0.45
10/19/2020 5:10,996.08,7.04,280.5,6.28,10.05,9.54,0.51
10/19/2020 5:20,996.13,7.07,280.54,6.3,10.08,9.55,0.52
10/19/2020 5:30,996.11,7.09,280.55,6.37,10.09,9.6,0.48
10/19/2020 5:40,996.1,7.06,280.52,6.45,10.07,9.65,0.41
10/19/2020 5:50,996.1,7.01,280.47,6.43,10.03,9.64,0.39
10/19/2020 6:00,996.08,6.98,280.44,6.34,10.01,9.58,0.43
10/19/2020 6:10,996.11,6.99,280.45,6.35,10.02,9.59,0.43
10/19/2020 6:20,996.09,6.93,280.4,6.34,9.98,9.58,0.4
10/19/2020 6:30,996.05,6.92,280.39,6.37,9.97,9.6,0.37
10/19/2020 6:40,996.11,6.93,280.39,6.37,9.98,9.6,0.38
10/19/2020 6:50,996.22,6.89,280.34,6.36,9.95,9.59,0.36
10/19/2020 7:00,996.31,6.84,280.28,6.38,9.91,9.61,0.31
10/19/2020 7:10,996.33,6.86,280.3,6.43,9.93,9.64,0.29
10/19/2020 7:20,996.45,7.14,280.58,6.46,10.13,9.66,0.47
10/19/2020 7:30,996.57,7.14,280.57,6.44,10.13,9.65,0.48
10/19/2020 7:40,996.67,7.25,280.67,6.45,10.2,9.65,0.55
10/19/2020 7:50,996.76,7.3,280.71,6.51,10.23,9.69,0.54
10/19/2020 8:00,996.79,7.24,280.65,6.54,10.2,9.72,0.48
10/19/2020 8:10,996.83,7.32,280.72,6.56,10.25,9.72,0.52
10/19/2020 8:20,996.86,7.55,280.96,6.53,10.42,9.71,0.71
10/19/2020 8:30,996.89,7.74,281.14,6.61,10.55,9.76,0.79
10/19/2020 8:40,996.88,7.79,281.19,6.59,10.58,9.75,0.84
10/19/2020 8:50,996.84,7.93,281.34,6.53,10.69,9.71,0.98
10/19/2020 9:00,996.86,7.92,281.32,6.59,10.68,9.75,0.93
10/19/2020 9:10,996.87,8,281.4,6.59,10.74,9.75,0.99
10/19/2020 9:20,996.92,8.05,281.45,6.66,10.77,9.79,0.98
10/19/2020 9:30,996.91,8.2,281.6,6.76,10.89,9.86,1.02
10/19/2020 9:40,996.98,8.41,281.8,6.61,11.04,9.76,1.28
10/19/2020 9:50,996.95,8.51,281.91,6.43,11.12,9.64,1.48
10/19/2020 10:00,996.94,8.56,281.96,6.16,11.16,9.46,1.7
10/19/2020 10:10,996.95,8.73,282.13,6.3,11.28,9.56,1.73
10/19/2020 10:20,996.89,8.99,282.39,6.25,11.49,9.52,1.96
10/19/2020 10:30,996.9,9.15,282.55,6.16,11.61,9.46,2.15
10/19/2020 10:40,996.9,9.31,282.71,6.19,11.74,9.48,2.25
10/19/2020 10:50,996.93,9.46,282.86,6.27,11.86,9.53,2.32
10/19/2020 11:00,996.91,9.56,282.96,5.71,11.94,9.17,2.77
10/19/2020 11:10,996.9,9.77,283.17,5.15,12.11,8.82,3.28
10/19/2020 11:20,996.94,9.98,283.38,5.66,12.28,9.14,3.14
10/19/2020 11:30,996.95,10.23,283.63,5.5,12.48,9.04,3.45
10/19/2020 11:40,996.87,10.26,283.66,4.58,12.51,8.48,4.03
10/19/2020 11:50,996.82,10.36,283.77,4.82,12.59,8.62,3.97
10/19/2020 12:00,996.74,10.41,283.83,5.35,12.64,8.95,3.69
10/19/2020 12:10,996.67,10.54,283.96,5.43,12.75,9,3.75
10/19/2020 12:20,996.61,10.78,284.21,5.13,12.95,8.81,4.15
10/19/2020 12:30,996.5,11.03,284.47,5.28,13.17,8.9,4.27
10/19/2020 12:40,996.41,11.26,284.7,4.91,13.37,8.67,4.7
10/19/2020 12:50,996.32,11.64,285.09,4.74,13.71,8.57,5.14
10/19/2020 13:00,996.29,11.74,285.19,2.84,13.8,7.49,6.31
10/19/2020 13:10,996.24,11.64,285.1,2.69,13.71,7.41,6.3
10/19/2020 13:20,996.21,11.53,284.99,2.49,13.61,7.31,6.3
10/19/2020 13:30,996.18,11.59,285.05,2.82,13.67,7.48,6.19
10/19/2020 13:40,996.16,11.77,285.23,2.74,13.83,7.44,6.39
10/19/2020 13:50,996.1,12.01,285.48,2.68,14.05,7.41,6.64
10/19/2020 14:00,996.09,12.02,285.49,2.96,14.06,7.56,6.5
10/19/2020 14:10,996.05,11.9,285.37,2.82,13.95,7.48,6.47
10/19/2020 14:20,996,11.9,285.38,2.69,13.95,7.41,6.54
10/19/2020 14:30,995.9,11.92,285.41,2.41,13.97,7.27,6.7
10/19/2020 14:40,995.86,12.12,285.61,2.34,14.16,7.23,6.92
10/19/2020 14:50,995.89,12.02,285.51,2.2,14.06,7.16,6.9
10/19/2020 15:00,995.92,11.79,285.27,1.94,13.85,7.03,6.82
10/19/2020 15:10,995.84,11.74,285.23,1.96,13.8,7.04,6.77
10/19/2020 15:20,995.76,11.8,285.3,2.17,13.86,7.15,6.71
10/19/2020 15:30,995.71,11.76,285.26,2.45,13.82,7.29,6.53
10/19/2020 15:40,995.72,11.57,285.07,3.2,13.65,7.69,5.96
10/19/2020 15:50,995.71,11.42,284.92,3.48,13.52,7.84,5.67
10/19/2020 16:00,995.69,11.32,284.82,3.55,13.43,7.88,5.54
10/19/2020 16:10,995.56,11.23,284.74,3.4,13.35,7.8,5.55
10/19/2020 16:20,995.69,11.16,284.66,3.53,13.28,7.87,5.41
10/19/2020 16:30,995.79,11.08,284.57,3.78,13.21,8.01,5.2
10/19/2020 16:40,995.86,10.87,284.36,3.52,13.03,7.86,5.17
10/19/2020 16:50,995.86,10.76,284.25,3.33,12.93,7.76,5.17
10/19/2020 17:00,995.9,10.67,284.15,3.32,12.86,7.75,5.1
10/19/2020 17:10,995.96,10.51,283.99,3.51,12.72,7.86,4.86
10/19/2020 17:20,996,10.35,283.83,3.66,12.59,7.94,4.64
10/19/2020 17:30,995.97,10.16,283.64,3.82,12.43,8.03,4.39
10/19/2020 17:40,995.91,9.95,283.43,3.83,12.25,8.04,4.21
10/19/2020 17:50,996.08,9.65,283.12,4.04,12.01,8.16,3.85
10/19/2020 18:00,996.21,9.44,282.9,3.57,11.84,7.89,3.94
10/19/2020 18:10,996.15,9.11,282.57,3.34,11.58,7.76,3.82
